L_Vis_1_lingual_gyrus
L_Vis_2_occipital_fusiform_gyrus
L_Vis_3_lateral_inferior_occipital_cortex
L_Vis_4_lingual_gyrus
L_Vis_5_occipital_pole
L_Vis_6_lingual_gyrus
L_Vis_7_occipital_pole
L_Vis_8_lateral_inferior_occipital_cortex 
L_Vis_9_occipital_pole
L_Vis_10_intracalcarine_cortex
L_Vis_11_lateral_superior_occipital_cortex 
L_Vis_12_cuneal_cortex
L_Vis_13_cuneal_cortex 
L_Vis_14_lateral_superior_occipital_cortex
L_SomMot_1_planum_polare
L_SomMot_2_planum_temporale
L_SomMot_3_insular_cortex
L_SomMot_4_central_oppercular_cortex
L_SomMot_5_central_oppercular_cortex 
L_SomMot_6_precentral_gyrus
L_SomMot_7_precentral_gyrus 
L_SomMot_8_juxtapositional_lobule_cortex
L_SomMot_9_postcentral_gyrus
L_SomMot_10_postcentral_gyrus 
L_SomMot_11_superior_parietal_lobule
L_SomMot_12_precentral_gyrus  
L_SomMot_13_postcentral_gyrus  
L_SomMot_14_superior_frontal_gyrus
L_SomMot_15_precentral_gyrus
L_SomMot_16_postcentral_gyrus   
L_DorsAttn_Post_1_temporal_occipital_fusiform_gyrus
L_DorsAttn_Post_2_middle_temporooccipital_gyrus
L_DorsAttn_Post_3_lateral_superior_occipital_cortex
L_DorsAttn_Post_4_anterior_supramarginal_gyrus
L_DorsAttn_Post_5_postcentral_gyrus
L_DorsAttn_Post_6_superior_parietal_lobule
L_DorsAttn_Post_7_lateral_superior_occipital_cortex 
L_DorsAttn_Post_8_lateral_superior_occipital_cortex  
L_DorsAttn_Post_9_precunous_cortex
L_DorsAttn_Post_10_superior_parietal_lobule
L_DorsAttn_FEF_1_middle_frontal_gyrus
L_DorsAttn_FEF_2_superior_frontal_gyrus
L_DorsAttn_PrCv_1_precentral_gyrus
L_SalVentAttn_ParOper_1_planum_temporale
L_SalVentAttn_ParOper_2_anterior_supramarginal_gyrus
L_SalVentAttn_ParOper_3_anterior_supramarginal_gyrus
L_SalVentAttn_FrOperIns_1_insular_cortex
L_SalVentAttn_FrOperIns_2_insular_cortex 
L_SalVentAttn_FrOperIns_3_central_opprecular_gyrus
L_SalVentAttn_FrOperIns_4_pars_oppercularis_inferior_frontal_gyrus
L_SalVentAttn_PFCl_1_frontal_pole
L_SalVentAttn_Med_1_anterior_cingulate_gyrus
L_SalVentAttn_Med_2_precentral_gyrus
L_SalVentAttn_Med_3_juxtapositional_lobule_cortex
L_Limbic_OFC_1_frontal_orbital_cortex
L_Limbic_OFC_2_frontal_medial_cortex
L_Limbic_TempPole_1_anterior_temporal_fusiform_cortex
L_Limbic_TempPole_2_posterior_inferior_temporal_gyrus
L_Limbic_TempPole_3_temporal_pole
L_Limbic_TempPole_4_temporal_pole 
L_Cont_Par_1_posterior_supramarginal_gyrus
L_Cont_Par_2_lateral_superior_occipital_cortex
L_Cont_Par_3_posterior_supramarginal_gyrus 
L_Cont_Temp_1_middle_temporooccipital_gyrus
L_Cont_OFC_1_frontal_pole 
L_Cont_PFCl_1_frontal_pole  
L_Cont_PFCl_2_frontal_pole   
L_Cont_PFCl_3_frontal_pole    
L_Cont_PFCl_4_middle_frontal_gyrus
L_Cont_PFCl_5_middle_frontal_gyrus 
L_Cont_pCun_1_precuneous_cortex
L_Cont_Cing_1_posterior_cingulate_gyrus
L_Cont_Cing_2_anterior_cingulate_gyrus
L_Default_Temp_1_temporal_pole
L_Default_Temp_2_posterior_middle_temporal_gyrus
L_Default_Temp_3_anterior_middle_temporal_gyrus
L_Default_Temp_4_posterior_middle_temporal_gyrus
L_Default_Temp_5_posterior_supramarginal_gyrus
L_Default_Par_1_angular_gyrus
L_Default_Par_2_superior_lateral_occipital_cortex
L_Default_Par_3_angular_gyrus
L_Default_Par_4_superior_lateral_occipital_cortex
L_Default_PFC_1_frontal_orbital_cortex
L_Default_PFC_2_paracingulate_gyrus
L_Default_PFC_3_frontal_orbital_cortex
L_Default_PFC_4_frontal_pole
L_Default_PFC_5_inferior_frontal_gyrus_pars_triangularis
L_Default_PFC_6_anterior_cingulate_gyrus
L_Default_PFC_7_frontal_pole
L_Default_PFC_8_anterior_cingulate_gyrus
L_Default_PFC_9_frontal_pole
L_Default_PFC_10_superior_frontal_gyrus
L_Default_PFC_11_middle_frontal_gyrus
L_Default_PFC_12_superior_frontal_gyrus
L_Default_PFC_13_superior_frontal_gyrus
L_Default_pCunPCC_1_precuneous_cortex
L_Default_pCunPCC_2_posterior_cingulate_gyrus
L_Default_pCunPCC_3_posterior_cingulate_gyrus 
L_Default_pCunPCC_4_precuneous_cortex 
L_Default_PHC_1_posterior_parahippocampal_gyrus
R_Vis_1_posterior_temporal_fusiform_cortex
R_Vis_2_posterior_parahippocampal_gyrus
R_Vis_3_occipital_fusiform_gyrus
R_Vis_4_lingual_gyrus
R_Vis_5_inferior_lateral_occipital_cortex
R_Vis_6_occipital_pole
R_Vis_7_lingual_gyrus
R_Vis_8_occipital_pole
R_Vis_9_intracalcarine_cortex
R_Vis_10_intracalcarine_cortex
R_Vis_11_inferior_lateral_occipital_cortex
R_Vis_12_occipital_pole
R_Vis_13_cuneal_cortex
R_Vis_14_superior_lateral_occipital_cortex
R_Vis_15_superior_lateral_occipital_cortex
R_SomMot_1_heschls_gyrus
R_SomMot_2_planum_temporale
R_SomMot_3_insular_cortex
R_SomMot_4_parietal_operculum_cortex
R_SomMot_5_precentral_gyrus
R_SomMot_6_central_opercular_cortex
R_SomMot_7_postcentral_gyrus
R_SomMot_8_posterior_cingulate_gyrus
R_SomMot_9_postcentral_gyrus
R_SomMot_10_precentral_gyrus
R_SomMot_11_juxtapositional_lobule_cortex
R_SomMot_12_precentral_gyrus
R_SomMot_13_superior_parietal_lobule
R_SomMot_14_precentral_gyrus
R_SomMot_15_postcentral_gyrus
R_SomMot_16_superior_frontal_gyrus
R_SomMot_17_postcentral_gyrus
R_SomMot_18_precentral_gyrus
R_SomMot_19_precentral_gyrus
R_DorsAttn_Post_1_inferior_temporooccipital_gyrus
R_DorsAttn_Post_2_middle_temporooccipital_gyrus
R_DorsAttn_Post_3_postcentral_gyrus
R_DorsAttn_Post_4_posterior_supramarginal_gyrus
R_DorsAttn_Post_5_postcentral_gyrus
R_DorsAttn_Post_6_superior_lateral_occipital_cortex
R_DorsAttn_Post_7_superior_parietal_lobule
R_DorsAttn_Post_8_superior_lateral_occipital_cortex
R_DorsAttn_Post_9_precuneous_cortex
R_DorsAttn_Post_10_superior_parietal_lobule
R_DorsAttn_FEF_1_precentral_gyrus
R_DorsAttn_FEF_2_superior_frontal_gyrus
R_DorsAttn_PrCv_1_inferior_frontal_gyrus_pars_opercularis
R_SalVentAttn_TempOccPar_1_middle_temporooccipital_gyrus
R_SalVentAttn_TempOccPar_2_posterior_supramarginal_gyrus
R_SalVentAttn_TempOccPar_3_anterior_supramarginal_gyrus
R_SalVentAttn_PrC_1_precentral_gyrus
R_SalVentAttn_FrOperIns_1_insular_cortex
R_SalVentAttn_FrOperIns_2_planum_polare
R_SalVentAttn_FrOperIns_3_frontal_operculum_cortex
R_SalVentAttn_FrOperIns_4_central_opercular_cortex
R_SalVentAttn_Med_1_anterior_cingulate_gyrus
R_SalVentAttn_Med_2_precuneous_cortex
R_SalVentAttn_Med_3_juxtapositional_lobule_cortex
R_Limbic_OFC_1_frontal_pole
R_Limbic_OFC_2_frontal_orbital_cortex
R_Limbic_OFC_3_frontal_pole
R_Limbic_TempPole_1_temporal_pole
R_Limbic_TempPole_2_posterior_inferior_temporal_gyrus
R_Limbic_TempPole_3_anterior_parahippocamal_gyrus
R_Cont_Par_1_posterior_supramarginal_gyrus
R_Cont_Par_2_posterior_supramarginal_gyrus
R_Cont_Par_3_superior_lateral_occipital_cortex
R_Cont_Temp_1_middle_temporooccipital_gyrus
R_Cont_PFCv_1_insular_cortex
R_Cont_PFCl_1_frontal_pole
R_Cont_PFCl_2_frontal_pole
R_Cont_PFCl_3_frontal_pole
R_Cont_PFCl_4_middle_frontal_gyrus
R_Cont_PFCl_5_frontal_pole
R_Cont_PFCl_6_middle_frontal_gyrus
R_Cont_PFCl_7_middle_frontal_gyrus
R_Cont_pCun_1_precuneous_cortex
R_Cont_Cing_1_posterior_cingulate_gyrus
R_Cont_Cing_2_anterior_cingulate_gyrus
R_Cont_PFCmp_1_paracingulate_gyrus
R_Cont_PFCmp_2_superior_frontal_gyrus
